1.5,-0.3506536390460531,-8.75743230760285
0.9974949866040544,4.05,-8.314241690034727
1.55,-0.7885252544261958,-4.676234720183577
0.999783764189357,4.029956185229554,-8.39118176987871
1.6,-0.8182771110644108,2.775897557613296
0.9995736030415051,4.031796657255555,-8.384116943833714
1.65,-0.8459837010754465,-0.5329866134917882
0.9968650284539189,4.2,-8.293064870285605
1.7,-0.8715757724135881,-0.49005657153136983
0.9916648104524686,4.25,-7.718376547292962
1.75,-0.8949893582285835,-0.4459016433586682
0.9839859468739369,4.3,-7.438618847935947
1.8,-0.9161659367494549,-0.4006321932986556
0.9738476308781951,4.35,-6.601564205825214
1.85,-0.9350525775584491,2.201833281446167
0.9612752029752999,4.4,-6.110794058351958
1.9,-0.9516020738895161,-0.30720483062190995
0.9463000876874145,4.45,-3.4022025459026572
1.95,-0.9657730606206388,-0.25928043775581
0.9289597150038692,4.5,-2.6170436118255402
2.0,-0.9775301176650971,-0.21070797882597692
0.9092974268256817,4.55,-2.264693647225755
2.05,-0.9868438585032365,-0.16160861570603702
0.8873623686333755,4.6,-2.410344858564857
2.1,-0.9936909792357027,-2.3500494856107155
0.8632093666488737,4.65,-2.00190941870642
2.15,-0.9980544387588794,-0.062322783283962346
0.8368987907984978,4.7,-2.2036723271196834
2.2,-0.9999232575641008,-2.084487699552393
0.8084964038195901,4.75,-1.937450286296869
2.25,-0.999292788975378,0.0375864872826015
0.7780731968879213,4.8,-1.7024990155234132
2.3,-0.9961646088358407,0.0874625300866605
0.74570521217672,4.85,-1.4959966395331925
2.35,-0.9905465359667133,-1.7393454736938851
0.7114733527908443,4.9,-1.3154023971038065
2.4,-0.9824526126243325,0.18643466564893685
0.675463180551151,4.95,-1.158423625462941
2.45,-0.9719030694018209,-1.538789172145999
0.6377647021345036,5.0,-1.0229871134427793
2.5,-0.9589242746631385,0.28354400765914445
0.5984721441039564,5.05,-0.9072142132835648
2.55,-0.9435486686359065,0.33109592335407667
0.557683717391417,5.1,-0.8093991881850648
2.6,-0.9258146823277321,-1.2747599186892777
0.5155013718214642,5.15,-0.727990347688845
2.65,-0.9057666414687044,0.4236002660758176
0.47203054128988264,5.2,-0.6615735872313344
2.7,-0.8834546557201531,-1.1200447972828609
0.4273798802338298,5.25,-0.608858003142263
2.75,-0.8589344934265922,0.5118721349625233
0.3816609920523317,5.3,-0.5686633012569153
2.8,-0.8322674422239008,0.5541433757443837
0.3349881501559051,5.35,-0.5399087573039552
2.85,-0.8035201558521553,-0.9158014010635629
0.2874780123425444,5.4,-0.5216035213302028
2.9,-0.7727644875559871,0.6344284536326095
0.23924932921398243,5.45,-0.5128380874956306
2.95,-0.740077310488895,-0.7963945663327532
0.19042264736102704,5.5,-0.5127767753709112
3.0,-0.7055403255703919,0.7083745321263257
0.1411200080598672,5.55,-0.5206510900351269
3.05,-0.6692398572762625,0.7427368769807186
0.09146464223243718,5.6,-0.535753846351108
3.1,-0.6312666378723208,-0.6400874673081336
0.04158066243329049,5.65,-0.5574339582583843
3.15,-0.5917155806310094,0.8058109527468404
-0.008407247367148618,5.7,-0.5850918071592304
3.2,-0.5506855425976376,-0.550045719158126
-0.058374143427580086,5.75,-0.6181751148219483
3.25,-0.5082790774992587,0.8608336318388099
-0.10819513453010839,5.8,-0.6561752559668932
3.3,-0.4646021794137566,0.8851505965940021
-0.15774569414324865,5.85,-0.6986239540754369
3.35,-0.4197640178398592,-0.43482923009933006
-0.20690197167340127,5.9,-0.7450903111748719
3.4,-0.373876664830236,0.9270920297011859
-0.25554110202683167,5.95,-0.7951781285730775
3.45,-0.32705481486974064,-0.3705890475002341
-0.3035415127084292,6.0,-0.848523480890524
3.5,-0.27941549819892586,0.9597702657034837
-0.35078322768961984,6.05,-0.9047925103917542
3.55,-0.23107778829939227,0.9725299392683068
-0.3971481672859598,6.1,-0.9636794126515014
3.6,-0.18216250427209588,-0.2921246231752748
-0.44252044329485246,6.15,-1.0249045880984564
3.65,-0.13279190885251674,0.9907310145459948
-0.4867866486556993,6.2,-1.0882129370329974
3.7,-0.0830894028174964,-0.25124559109728506
-0.5298361409084934,6.25,-1.153372278620246
3.75,-0.03317921654755682,0.999033033018461
-0.5715613187423437,6.3,-1.2201718747699086
3.8,0.016813900484349713,0.9994421141865031
-0.6118578909427193,6.35,-1.288421018304593
3.85,0.0667649948710935,-0.20626313604098112
-0.6506251370651673,6.4,-1.3579478272126533
3.9,0.11654920485049364,0.9927656885712666
-0.6877661591839738,6.45,NaN
3.95,0.16604156372822015,-0.18670268726448974
-0.7231881240865123,6.5,NaN
4.0,0.2151189802082353,NaN
